OrderID,ItemName,Quantity
26621,Honey Milk Tea,1
26622,Green Tea,1
26622,Rosehip Milk Tea,3
26622,Honey Milk Tea,1
26622,Thai Milk Tea,1
26622,Coconut Milk Tea,1
26623,Green Tea,3
26623,Taro Milk Tea,2
26623,Honey Milk Tea,2
26623,Coconut Milk Tea,3
26624,Green Tea,2
26624,Rosehip Milk Tea,3
26624,Coffee Milk Tea,1
26624,Thai Milk Tea,3
26624,Coconut Milk Tea,3
26624,Almond Milk Tea,1
26625,Green Tea,1
26625,Taro Milk Tea,1
26625,Coconut Milk Tea,1
26626,Rosehip Milk Tea,3
26626,Taro Milk Tea,2
26626,Thai Milk Tea,1
26626,Coconut Milk Tea,1
26626,Almond Milk Tea,3
26627,Green Tea,1
26627,Rosehip Milk Tea,3
26627,Coffee Milk Tea,2
26627,Honey Milk Tea,2
26627,Coconut Milk Tea,2
26627,Almond Milk Tea,3
26628,Rosehip Milk Tea,1
26628,Taro Milk Tea,2
26628,Honey Milk Tea,3
26629,Green Tea,3
26629,Thai Milk Tea,3
26629,Coconut Milk Tea,2
26629,Almond Milk Tea,2
26630,Green Tea,3
26630,Coffee Milk Tea,3
26630,Taro Milk Tea,3
26630,Coconut Milk Tea,1
26631,Coffee Milk Tea,1
26631,Taro Milk Tea,3
26631,Coconut Milk Tea,1
26632,Rosehip Milk Tea,2
26632,Coffee Milk Tea,3
26632,Thai Milk Tea,2
26632,Almond Milk Tea,3
26633,Thai Milk Tea,3
26633,Coconut Milk Tea,2
26633,Almond Milk Tea,3
26634,Green Tea,1
26635,Coffee Milk Tea,2
26635,Honey Milk Tea,3
26635,Thai Milk Tea,2
26635,Almond Milk Tea,2
26636,Rosehip Milk Tea,3
26636,Coffee Milk Tea,3
26637,Taro Milk Tea,2
26637,Honey Milk Tea,3
26638,Green Tea,1
26638,Taro Milk Tea,1
26638,Thai Milk Tea,3
26638,Coconut Milk Tea,2
26638,Almond Milk Tea,1
26639,Green Tea,2
26639,Rosehip Milk Tea,3
26640,Rosehip Milk Tea,1
26640,Coffee Milk Tea,2
26640,Taro Milk Tea,3
26640,Coconut Milk Tea,3
26640,Almond Milk Tea,3
26641,Coffee Milk Tea,3
26641,Taro Milk Tea,2
26641,Thai Milk Tea,3
26641,Coconut Milk Tea,2
26641,Almond Milk Tea,2
26642,Rosehip Milk Tea,3
26642,Honey Milk Tea,3
26642,Thai Milk Tea,1
26643,Green Tea,2
26643,Coffee Milk Tea,2
26643,Taro Milk Tea,2
26643,Honey Milk Tea,1
26643,Coconut Milk Tea,2
26643,Almond Milk Tea,2
26644,Rosehip Milk Tea,3
26644,Coconut Milk Tea,1
26645,Green Tea,1
26645,Rosehip Milk Tea,1
26645,Taro Milk Tea,1
26645,Honey Milk Tea,3
26646,Green Tea,2
26646,Coffee Milk Tea,3
26646,Taro Milk Tea,2
26646,Honey Milk Tea,1
26646,Thai Milk Tea,3
26646,Coconut Milk Tea,3
26647,Green Tea,1
26647,Rosehip Milk Tea,3
26647,Taro Milk Tea,3
26647,Honey Milk Tea,3
26647,Coconut Milk Tea,2
26648,Honey Milk Tea,1
26648,Thai Milk Tea,2
26648,Coconut Milk Tea,3
26650,Green Tea,3
26650,Rosehip Milk Tea,2
26650,Honey Milk Tea,2
26650,Thai Milk Tea,1
26650,Coconut Milk Tea,1
26651,Green Tea,2
26651,Rosehip Milk Tea,2
26651,Honey Milk Tea,2
26651,Thai Milk Tea,1
26651,Coconut Milk Tea,3
26652,Green Tea,3
26652,Rosehip Milk Tea,1
26652,Taro Milk Tea,2
26652,Honey Milk Tea,1
26652,Thai Milk Tea,3
26652,Coconut Milk Tea,2
26652,Almond Milk Tea,1
26653,Green Tea,1
26653,Rosehip Milk Tea,3
26653,Taro Milk Tea,1
26653,Coconut Milk Tea,2
26654,Rosehip Milk Tea,3
26654,Coffee Milk Tea,1
26654,Taro Milk Tea,1
26654,Thai Milk Tea,3
26655,Rosehip Milk Tea,2
26655,Coffee Milk Tea,2
26655,Honey Milk Tea,1
26655,Coconut Milk Tea,3
26655,Almond Milk Tea,1
26656,Rosehip Milk Tea,1
26656,Coffee Milk Tea,1
26656,Coconut Milk Tea,2
26657,Rosehip Milk Tea,1
26657,Coconut Milk Tea,1
26657,Almond Milk Tea,2
26658,Rosehip Milk Tea,2
26658,Coffee Milk Tea,3
26658,Honey Milk Tea,2
26658,Thai Milk Tea,3
26658,Coconut Milk Tea,2
26659,Green Tea,2
26659,Coffee Milk Tea,1
26659,Taro Milk Tea,2
26659,Thai Milk Tea,3
26659,Coconut Milk Tea,1
26660,Rosehip Milk Tea,2
26660,Coffee Milk Tea,1
26660,Coconut Milk Tea,3
26661,Rosehip Milk Tea,2
26661,Taro Milk Tea,3
26661,Honey Milk Tea,1
26661,Almond Milk Tea,2
26662,Green Tea,1
26662,Rosehip Milk Tea,3
26662,Honey Milk Tea,1
26662,Thai Milk Tea,1
26662,Coconut Milk Tea,2
26663,Taro Milk Tea,2
26663,Honey Milk Tea,2
26663,Coconut Milk Tea,1
26664,Green Tea,1
26664,Coffee Milk Tea,2
26664,Taro Milk Tea,2
26664,Honey Milk Tea,3
26664,Thai Milk Tea,2
26664,Coconut Milk Tea,2
26666,Rosehip Milk Tea,3
26666,Taro Milk Tea,2
26666,Honey Milk Tea,1
26666,Thai Milk Tea,3
26666,Coconut Milk Tea,3
26666,Almond Milk Tea,1
26667,Green Tea,1
26667,Taro Milk Tea,2
26667,Almond Milk Tea,1
26668,Honey Milk Tea,2
26669,Green Tea,3
26669,Taro Milk Tea,1
26669,Honey Milk Tea,3
26669,Thai Milk Tea,3
26669,Coconut Milk Tea,1
26670,Green Tea,3
26670,Coffee Milk Tea,1
26670,Honey Milk Tea,3
26670,Coconut Milk Tea,3
26671,Green Tea,1
26671,Coffee Milk Tea,2
26671,Coconut Milk Tea,3
26672,Rosehip Milk Tea,1
26672,Coffee Milk Tea,3
26672,Taro Milk Tea,2
26672,Honey Milk Tea,3
26672,Coconut Milk Tea,3
26672,Almond Milk Tea,2
26673,Green Tea,2
26673,Rosehip Milk Tea,2
26673,Thai Milk Tea,3
26673,Coconut Milk Tea,3
26673,Almond Milk Tea,1
26674,Green Tea,2
26674,Honey Milk Tea,1
26675,Coffee Milk Tea,1
26676,Rosehip Milk Tea,3
26676,Honey Milk Tea,2
26676,Thai Milk Tea,3
26676,Coconut Milk Tea,2
26676,Almond Milk Tea,2
26677,Green Tea,3
26677,Thai Milk Tea,2
26677,Almond Milk Tea,2
26678,Green Tea,1
26678,Rosehip Milk Tea,3
26678,Taro Milk Tea,1
26678,Honey Milk Tea,2
26678,Almond Milk Tea,3
26679,Honey Milk Tea,3
26680,Taro Milk Tea,2
26680,Coconut Milk Tea,2
26681,Green Tea,2
26681,Rosehip Milk Tea,3
26681,Thai Milk Tea,2
26681,Coconut Milk Tea,2
26681,Almond Milk Tea,2
26682,Coffee Milk Tea,3
26682,Honey Milk Tea,3
26683,Honey Milk Tea,1
26684,Green Tea,1
26684,Taro Milk Tea,2
26684,Coconut Milk Tea,1
26684,Almond Milk Tea,1
26685,Rosehip Milk Tea,3
26685,Coffee Milk Tea,3
26685,Taro Milk Tea,3
26685,Honey Milk Tea,3
26685,Almond Milk Tea,2
26686,Green Tea,1
26686,Taro Milk Tea,1
26686,Honey Milk Tea,2
26686,Coconut Milk Tea,2
26687,Green Tea,3
26687,Rosehip Milk Tea,1
26687,Taro Milk Tea,1
26687,Honey Milk Tea,3
26687,Thai Milk Tea,3
26687,Coconut Milk Tea,2
26687,Almond Milk Tea,2
26688,Rosehip Milk Tea,2
26688,Coffee Milk Tea,1
26688,Honey Milk Tea,1
26688,Thai Milk Tea,2
26689,Green Tea,3
26689,Taro Milk Tea,1
26689,Honey Milk Tea,3
26689,Coconut Milk Tea,1
26689,Almond Milk Tea,1
26690,Green Tea,1
26690,Honey Milk Tea,1
26690,Almond Milk Tea,1
26691,Green Tea,3
26691,Rosehip Milk Tea,1
26691,Taro Milk Tea,2
26691,Honey Milk Tea,2
26691,Thai Milk Tea,3
26691,Coconut Milk Tea,1
26692,Green Tea,3
26692,Rosehip Milk Tea,1
26692,Honey Milk Tea,2
26692,Almond Milk Tea,3
26693,Rosehip Milk Tea,3
26693,Coffee Milk Tea,1
26693,Taro Milk Tea,1
26693,Honey Milk Tea,3
26693,Thai Milk Tea,3
26693,Coconut Milk Tea,2
26693,Almond Milk Tea,3
26694,Honey Milk Tea,2
26695,Green Tea,3
26695,Rosehip Milk Tea,1
26695,Coffee Milk Tea,3
26695,Taro Milk Tea,1
26695,Honey Milk Tea,3
26695,Thai Milk Tea,2
26695,Almond Milk Tea,1
26696,Rosehip Milk Tea,2
26697,Taro Milk Tea,1
26697,Honey Milk Tea,1
26697,Coconut Milk Tea,1
26698,Taro Milk Tea,2
26698,Thai Milk Tea,2
26699,Green Tea,3
26699,Rosehip Milk Tea,1
26699,Coffee Milk Tea,2
26699,Honey Milk Tea,3
26699,Coconut Milk Tea,3
26699,Almond Milk Tea,3
26700,Rosehip Milk Tea,3
26700,Taro Milk Tea,2
26700,Thai Milk Tea,1
26700,Coconut Milk Tea,2
26701,Green Tea,3
26701,Rosehip Milk Tea,3
26701,Taro Milk Tea,1
26701,Honey Milk Tea,2
26701,Thai Milk Tea,1
26701,Coconut Milk Tea,2
26701,Almond Milk Tea,2
26702,Rosehip Milk Tea,1
26702,Coffee Milk Tea,3
26702,Taro Milk Tea,2
26702,Honey Milk Tea,2
26702,Almond Milk Tea,2
26703,Green Tea,2
26703,Rosehip Milk Tea,1
26703,Thai Milk Tea,3
26703,Coconut Milk Tea,2
26704,Green Tea,1
26704,Rosehip Milk Tea,3
26704,Coffee Milk Tea,2
26704,Taro Milk Tea,1
26704,Honey Milk Tea,3
26705,Rosehip Milk Tea,2
26705,Honey Milk Tea,1
26705,Thai Milk Tea,1
26705,Coconut Milk Tea,3
26705,Almond Milk Tea,1
26706,Green Tea,1
26706,Thai Milk Tea,2
26706,Coconut Milk Tea,2
26706,Almond Milk Tea,2
26707,Honey Milk Tea,3
26707,Thai Milk Tea,2
26708,Rosehip Milk Tea,3
26708,Taro Milk Tea,3
26708,Thai Milk Tea,1
26708,Coconut Milk Tea,2
26709,Green Tea,2
26709,Coffee Milk Tea,3
26710,Green Tea,3
26710,Taro Milk Tea,1
26710,Thai Milk Tea,3
26710,Coconut Milk Tea,1
26711,Green Tea,1
26711,Taro Milk Tea,1
26711,Thai Milk Tea,3
26711,Coconut Milk Tea,1
26711,Almond Milk Tea,2
26712,Rosehip Milk Tea,3
26712,Coconut Milk Tea,3
26713,Coffee Milk Tea,1
26713,Honey Milk Tea,2
26713,Thai Milk Tea,2
26713,Almond Milk Tea,3
26714,Green Tea,3
26714,Coffee Milk Tea,1
26714,Taro Milk Tea,2
26714,Almond Milk Tea,1
26715,Green Tea,2
26715,Taro Milk Tea,1
26715,Coconut Milk Tea,1
26715,Almond Milk Tea,3
26716,Rosehip Milk Tea,1
26716,Thai Milk Tea,3
26717,Rosehip Milk Tea,1
26717,Coffee Milk Tea,3
26717,Taro Milk Tea,1
26718,Green Tea,3
26718,Rosehip Milk Tea,1
26718,Coffee Milk Tea,1
26718,Coconut Milk Tea,1
26718,Almond Milk Tea,1
26719,Rosehip Milk Tea,3
26719,Coffee Milk Tea,3
26719,Taro Milk Tea,2
26719,Honey Milk Tea,1
26719,Almond Milk Tea,2
26720,Rosehip Milk Tea,1
26720,Thai Milk Tea,2
26720,Coconut Milk Tea,1
26721,Taro Milk Tea,3
26721,Honey Milk Tea,2
26721,Thai Milk Tea,3
26722,Green Tea,1
26722,Rosehip Milk Tea,3
26722,Coffee Milk Tea,1
26722,Honey Milk Tea,2
26722,Thai Milk Tea,2
26723,Rosehip Milk Tea,2
26723,Almond Milk Tea,1
26724,Green Tea,3
26724,Rosehip Milk Tea,2
26724,Honey Milk Tea,3
26724,Coconut Milk Tea,1
26725,Green Tea,1
26725,Rosehip Milk Tea,1
26725,Taro Milk Tea,2
26725,Honey Milk Tea,1
26725,Thai Milk Tea,1
26725,Almond Milk Tea,1
26726,Green Tea,3
26726,Coffee Milk Tea,2
26726,Taro Milk Tea,2
26726,Honey Milk Tea,2
26726,Almond Milk Tea,2
26727,Green Tea,2
26727,Rosehip Milk Tea,3
26727,Honey Milk Tea,2
26727,Almond Milk Tea,3
26728,Green Tea,1
26728,Coffee Milk Tea,3
26728,Taro Milk Tea,2
26728,Honey Milk Tea,2
26728,Almond Milk Tea,1
26729,Green Tea,3
26729,Honey Milk Tea,2
26730,Green Tea,1
26730,Taro Milk Tea,3
26730,Honey Milk Tea,2
26730,Thai Milk Tea,3
26731,Green Tea,2
26731,Rosehip Milk Tea,3
26731,Taro Milk Tea,1
26731,Honey Milk Tea,2
26731,Thai Milk Tea,3
26732,Green Tea,2
26732,Coffee Milk Tea,2
26732,Honey Milk Tea,3
26732,Thai Milk Tea,1
26732,Coconut Milk Tea,3
26732,Almond Milk Tea,1
26733,Green Tea,2
26733,Coffee Milk Tea,3
26733,Taro Milk Tea,3
26733,Honey Milk Tea,3
26733,Thai Milk Tea,2
26733,Coconut Milk Tea,3
26733,Almond Milk Tea,3
26734,Green Tea,3
26734,Rosehip Milk Tea,2
26734,Taro Milk Tea,3
26734,Coconut Milk Tea,2
26735,Green Tea,1
26735,Rosehip Milk Tea,2
26735,Coffee Milk Tea,1
26735,Taro Milk Tea,1
26735,Honey Milk Tea,2
26735,Thai Milk Tea,1
26736,Rosehip Milk Tea,3
26736,Honey Milk Tea,2
26736,Thai Milk Tea,3
26736,Coconut Milk Tea,2
26736,Almond Milk Tea,2
26737,Green Tea,1
26737,Rosehip Milk Tea,1
26737,Taro Milk Tea,1
26737,Honey Milk Tea,3
26737,Almond Milk Tea,3
26738,Rosehip Milk Tea,2
26738,Taro Milk Tea,2
26738,Honey Milk Tea,1
26738,Thai Milk Tea,3
26738,Almond Milk Tea,3
26739,Coffee Milk Tea,1
26739,Coconut Milk Tea,3
26739,Almond Milk Tea,1
26740,Coffee Milk Tea,3
26740,Taro Milk Tea,3
26740,Honey Milk Tea,3
26740,Thai Milk Tea,1
26740,Coconut Milk Tea,1
26740,Almond Milk Tea,3
26741,Green Tea,3
26741,Coffee Milk Tea,1
26741,Honey Milk Tea,1
26741,Coconut Milk Tea,1
26741,Almond Milk Tea,2
26742,Rosehip Milk Tea,2
26742,Coconut Milk Tea,2
26742,Almond Milk Tea,1
26743,Green Tea,1
26743,Rosehip Milk Tea,3
26743,Coffee Milk Tea,1
26743,Thai Milk Tea,2
26743,Coconut Milk Tea,2
26743,Almond Milk Tea,2
26744,Green Tea,2
26744,Honey Milk Tea,2
26744,Thai Milk Tea,2
26744,Coconut Milk Tea,3
26745,Rosehip Milk Tea,1
26745,Coffee Milk Tea,2
26745,Honey Milk Tea,2
26745,Thai Milk Tea,1
26745,Almond Milk Tea,3
26746,Green Tea,2
26746,Coffee Milk Tea,1
26746,Almond Milk Tea,2
26747,Rosehip Milk Tea,1
26747,Honey Milk Tea,1
26747,Almond Milk Tea,1
26748,Green Tea,2
26748,Coconut Milk Tea,3
26748,Almond Milk Tea,3
26749,Green Tea,2
26749,Taro Milk Tea,1
26749,Honey Milk Tea,2
26749,Thai Milk Tea,2
26749,Almond Milk Tea,1
26750,Coffee Milk Tea,1
26750,Honey Milk Tea,1
26750,Coconut Milk Tea,1
26750,Almond Milk Tea,3
26751,Rosehip Milk Tea,3
26751,Taro Milk Tea,3
26751,Thai Milk Tea,1
26751,Coconut Milk Tea,2
26752,Rosehip Milk Tea,2
26752,Coffee Milk Tea,1
26752,Taro Milk Tea,2
26752,Honey Milk Tea,2
26752,Coconut Milk Tea,1
26753,Green Tea,3
26753,Coffee Milk Tea,3
26753,Taro Milk Tea,1
26753,Honey Milk Tea,1
26753,Almond Milk Tea,3
26754,Green Tea,3
26754,Rosehip Milk Tea,3
26754,Taro Milk Tea,3
26754,Honey Milk Tea,3
26754,Almond Milk Tea,1
26755,Taro Milk Tea,3
26755,Honey Milk Tea,1
26755,Thai Milk Tea,2
26756,Rosehip Milk Tea,1
26756,Taro Milk Tea,2
26756,Coconut Milk Tea,2
26757,Rosehip Milk Tea,3
26757,Honey Milk Tea,1
26757,Coconut Milk Tea,1
26758,Green Tea,3
26758,Honey Milk Tea,2
26758,Coconut Milk Tea,3
26759,Rosehip Milk Tea,3
26759,Taro Milk Tea,3
26759,Honey Milk Tea,1
26759,Thai Milk Tea,2
26760,Rosehip Milk Tea,1
26760,Coffee Milk Tea,3
26760,Honey Milk Tea,1
26760,Coconut Milk Tea,2
26760,Almond Milk Tea,2
26761,Rosehip Milk Tea,2
26761,Taro Milk Tea,2
26761,Thai Milk Tea,2
26762,Green Tea,2
26762,Coffee Milk Tea,3
26762,Honey Milk Tea,2
26762,Thai Milk Tea,2
26763,Taro Milk Tea,3
26763,Almond Milk Tea,2
26764,Green Tea,3
26764,Honey Milk Tea,2
26765,Green Tea,3
26765,Rosehip Milk Tea,2
26765,Coffee Milk Tea,2
26765,Coconut Milk Tea,3
26766,Green Tea,1
26766,Rosehip Milk Tea,1
26766,Coffee Milk Tea,2
26766,Honey Milk Tea,1
26766,Thai Milk Tea,2
26766,Coconut Milk Tea,2
26767,Green Tea,3
26768,Green Tea,1
26769,Green Tea,2
26769,Coffee Milk Tea,3
26769,Honey Milk Tea,1
26769,Coconut Milk Tea,3
26769,Almond Milk Tea,2
26770,Coffee Milk Tea,2
26770,Honey Milk Tea,3
26770,Thai Milk Tea,3
26770,Coconut Milk Tea,2
26770,Almond Milk Tea,2
26771,Taro Milk Tea,3
26771,Thai Milk Tea,3
26771,Coconut Milk Tea,1
26772,Rosehip Milk Tea,1
26772,Coffee Milk Tea,3
26772,Taro Milk Tea,2
26772,Thai Milk Tea,2
26772,Coconut Milk Tea,1
26773,Green Tea,3
26774,Green Tea,3
26774,Rosehip Milk Tea,2
26774,Coffee Milk Tea,2
26774,Almond Milk Tea,2
26775,Green Tea,1
26775,Rosehip Milk Tea,1
26775,Coffee Milk Tea,2
26775,Honey Milk Tea,2
26775,Coconut Milk Tea,1
26776,Taro Milk Tea,2
26777,Green Tea,1
26777,Taro Milk Tea,1
26777,Coconut Milk Tea,2
26777,Almond Milk Tea,2
26778,Green Tea,3
26778,Coffee Milk Tea,1
26778,Thai Milk Tea,2
26778,Almond Milk Tea,3
26779,Green Tea,2
26779,Coffee Milk Tea,1
26779,Taro Milk Tea,3
26779,Thai Milk Tea,1
26779,Coconut Milk Tea,3
26780,Green Tea,1
26780,Rosehip Milk Tea,1
26780,Taro Milk Tea,3
26780,Thai Milk Tea,2
26780,Almond Milk Tea,2
26781,Rosehip Milk Tea,3
26781,Taro Milk Tea,2
26781,Honey Milk Tea,1
26781,Almond Milk Tea,3
26782,Green Tea,2
26782,Rosehip Milk Tea,1
26782,Coffee Milk Tea,2
26782,Taro Milk Tea,3
26782,Thai Milk Tea,1
26783,Green Tea,1
26783,Rosehip Milk Tea,3
26783,Coffee Milk Tea,2
26783,Thai Milk Tea,3
26783,Coconut Milk Tea,1
26783,Almond Milk Tea,3
26784,Green Tea,3
26784,Rosehip Milk Tea,3
26784,Coffee Milk Tea,2
26784,Honey Milk Tea,3
26784,Thai Milk Tea,2
26785,Coffee Milk Tea,1
26785,Honey Milk Tea,2
26785,Coconut Milk Tea,1
26786,Green Tea,1
26786,Rosehip Milk Tea,2
26786,Taro Milk Tea,1
26786,Honey Milk Tea,3
26786,Coconut Milk Tea,3
26787,Green Tea,2
26787,Coffee Milk Tea,3
26787,Taro Milk Tea,1
26787,Honey Milk Tea,2
26787,Almond Milk Tea,1
26788,Green Tea,3
26788,Coffee Milk Tea,3
26788,Coconut Milk Tea,1
26788,Almond Milk Tea,3
26789,Green Tea,3
26789,Coffee Milk Tea,2
26789,Taro Milk Tea,2
26789,Honey Milk Tea,3
26789,Thai Milk Tea,3
26789,Coconut Milk Tea,2
26789,Almond Milk Tea,2
26790,Honey Milk Tea,3
26790,Thai Milk Tea,1
26790,Almond Milk Tea,3
26791,Green Tea,2
26791,Coffee Milk Tea,2
26791,Coconut Milk Tea,2
26792,Rosehip Milk Tea,2
26792,Coffee Milk Tea,2
26792,Taro Milk Tea,3
26792,Coconut Milk Tea,2
26793,Green Tea,2
26793,Thai Milk Tea,2
26794,Green Tea,2
26794,Coconut Milk Tea,2
26794,Almond Milk Tea,1
26795,Honey Milk Tea,1
26795,Thai Milk Tea,1
26796,Rosehip Milk Tea,2
26796,Coffee Milk Tea,3
26796,Taro Milk Tea,2
26796,Honey Milk Tea,1
26796,Almond Milk Tea,3
26797,Green Tea,2
26797,Honey Milk Tea,1
26797,Coconut Milk Tea,3
26797,Almond Milk Tea,2
26798,Green Tea,3
26798,Coffee Milk Tea,3
26798,Coconut Milk Tea,2
26798,Almond Milk Tea,1
26799,Green Tea,2
26799,Rosehip Milk Tea,1
26799,Thai Milk Tea,2
26799,Coconut Milk Tea,3
26799,Almond Milk Tea,1
26800,Green Tea,1
26800,Taro Milk Tea,2
26800,Honey Milk Tea,1
26800,Coconut Milk Tea,1
26801,Rosehip Milk Tea,1
26801,Coffee Milk Tea,1
26801,Taro Milk Tea,2
26801,Coconut Milk Tea,3
26802,Green Tea,1
26802,Rosehip Milk Tea,1
26802,Taro Milk Tea,2
26802,Coconut Milk Tea,1
26802,Almond Milk Tea,3
26803,Green Tea,1
26803,Coffee Milk Tea,3
26803,Coconut Milk Tea,2
26803,Almond Milk Tea,2
26804,Green Tea,2
26804,Rosehip Milk Tea,1
26804,Taro Milk Tea,1
26804,Honey Milk Tea,1
26804,Coconut Milk Tea,3
26805,Green Tea,2
26805,Taro Milk Tea,2
26805,Thai Milk Tea,1
26805,Coconut Milk Tea,2
26805,Almond Milk Tea,1
26806,Green Tea,3
26806,Coffee Milk Tea,3
26806,Honey Milk Tea,3
26806,Coconut Milk Tea,1
26806,Almond Milk Tea,3
26807,Coffee Milk Tea,3
26807,Honey Milk Tea,2
26807,Thai Milk Tea,1
26808,Green Tea,2
26808,Rosehip Milk Tea,2
26808,Taro Milk Tea,3
26808,Honey Milk Tea,3
26808,Thai Milk Tea,3
26809,Green Tea,2
26809,Rosehip Milk Tea,1
26809,Coffee Milk Tea,1
26809,Honey Milk Tea,2
26809,Almond Milk Tea,2
26810,Green Tea,3
26810,Thai Milk Tea,1
26810,Coconut Milk Tea,2
26810,Almond Milk Tea,1
26811,Honey Milk Tea,1
26811,Thai Milk Tea,2
26811,Coconut Milk Tea,2
26812,Green Tea,1
26812,Rosehip Milk Tea,1
26812,Coconut Milk Tea,3
26813,Rosehip Milk Tea,2
26813,Coffee Milk Tea,2
26813,Taro Milk Tea,1
26813,Honey Milk Tea,3
26813,Coconut Milk Tea,1
26813,Almond Milk Tea,2
26814,Coffee Milk Tea,2
26814,Almond Milk Tea,1
26815,Taro Milk Tea,2
26816,Green Tea,1
26816,Coffee Milk Tea,3
26816,Thai Milk Tea,2
26816,Almond Milk Tea,2
26817,Coffee Milk Tea,3
26817,Taro Milk Tea,2
26818,Green Tea,1
26819,Green Tea,2
26819,Rosehip Milk Tea,1
26819,Coffee Milk Tea,3
26819,Taro Milk Tea,2
26819,Thai Milk Tea,1
26819,Almond Milk Tea,2
26820,Green Tea,2
26820,Rosehip Milk Tea,1
26820,Honey Milk Tea,3
26820,Coconut Milk Tea,3
26820,Almond Milk Tea,3
26821,Rosehip Milk Tea,2
26821,Honey Milk Tea,1
26821,Coconut Milk Tea,1
26822,Green Tea,2
26822,Coffee Milk Tea,1
26822,Taro Milk Tea,2
26822,Honey Milk Tea,1
26822,Thai Milk Tea,1
26822,Almond Milk Tea,2
26823,Honey Milk Tea,3
26823,Thai Milk Tea,3
26824,Taro Milk Tea,2
26824,Thai Milk Tea,2
26824,Coconut Milk Tea,3
26824,Almond Milk Tea,1
26825,Green Tea,1
26825,Rosehip Milk Tea,3
26825,Coffee Milk Tea,1
26825,Taro Milk Tea,3
26825,Thai Milk Tea,1
26825,Coconut Milk Tea,1
26826,Rosehip Milk Tea,3
26826,Coffee Milk Tea,1
26826,Taro Milk Tea,3
26826,Thai Milk Tea,2
26826,Coconut Milk Tea,3
26827,Coffee Milk Tea,3
26827,Coconut Milk Tea,2
26827,Almond Milk Tea,2
26828,Green Tea,2
26828,Honey Milk Tea,3
26828,Thai Milk Tea,3
26828,Coconut Milk Tea,2
26828,Almond Milk Tea,1
26829,Green Tea,3
26829,Honey Milk Tea,2
26829,Thai Milk Tea,1
26830,Green Tea,2
26830,Taro Milk Tea,3
26830,Honey Milk Tea,3
26830,Coconut Milk Tea,3
26831,Rosehip Milk Tea,1
26831,Honey Milk Tea,1
26831,Coconut Milk Tea,3
26832,Green Tea,2
26832,Rosehip Milk Tea,2
26832,Coffee Milk Tea,1
26832,Taro Milk Tea,2
26832,Honey Milk Tea,1
26832,Coconut Milk Tea,2
26833,Green Tea,2
26833,Rosehip Milk Tea,3
26833,Thai Milk Tea,2
26833,Coconut Milk Tea,1
26833,Almond Milk Tea,1
26834,Coffee Milk Tea,3
26834,Taro Milk Tea,3
26834,Honey Milk Tea,2
26834,Coconut Milk Tea,3
26835,Coffee Milk Tea,2
26835,Coconut Milk Tea,3
26835,Almond Milk Tea,2
26836,Green Tea,3
26836,Coffee Milk Tea,1
26836,Honey Milk Tea,3
26836,Almond Milk Tea,2
26837,Green Tea,1
26837,Rosehip Milk Tea,2
26837,Coffee Milk Tea,2
26837,Taro Milk Tea,3
26837,Honey Milk Tea,2
26837,Thai Milk Tea,2
26838,Green Tea,1
26838,Rosehip Milk Tea,1
26838,Coffee Milk Tea,1
26838,Taro Milk Tea,3
26838,Thai Milk Tea,2
26838,Coconut Milk Tea,2
26838,Almond Milk Tea,2
26839,Green Tea,2
26839,Coffee Milk Tea,2
26839,Taro Milk Tea,1
26839,Honey Milk Tea,3
26839,Thai Milk Tea,3
26839,Coconut Milk Tea,3
26840,Rosehip Milk Tea,2
26840,Taro Milk Tea,2
26840,Thai Milk Tea,2
26841,Green Tea,3
26841,Rosehip Milk Tea,2
26841,Thai Milk Tea,1
26841,Coconut Milk Tea,1
26842,Green Tea,1
26842,Taro Milk Tea,3
26843,Coffee Milk Tea,1
26843,Thai Milk Tea,2
26844,Green Tea,3
26844,Honey Milk Tea,3
26844,Coconut Milk Tea,3
26845,Green Tea,1
26845,Honey Milk Tea,2
26845,Thai Milk Tea,3
26845,Coconut Milk Tea,3
26846,Rosehip Milk Tea,3
26846,Coffee Milk Tea,3
26846,Coconut Milk Tea,1
26847,Rosehip Milk Tea,2
26847,Coffee Milk Tea,3
26847,Taro Milk Tea,2
26847,Coconut Milk Tea,1
26848,Coffee Milk Tea,3
26848,Taro Milk Tea,1
26848,Honey Milk Tea,3
26848,Coconut Milk Tea,1
26848,Almond Milk Tea,3
26849,Taro Milk Tea,2
26849,Thai Milk Tea,1
26849,Coconut Milk Tea,3
26849,Almond Milk Tea,2
26850,Green Tea,2
26850,Coffee Milk Tea,2
26850,Coconut Milk Tea,2
26850,Almond Milk Tea,1
26851,Coffee Milk Tea,3
26851,Taro Milk Tea,1
26851,Honey Milk Tea,2
26851,Coconut Milk Tea,1
26851,Almond Milk Tea,3
26852,Green Tea,1
26852,Rosehip Milk Tea,2
26852,Taro Milk Tea,2
26852,Thai Milk Tea,3
26853,Green Tea,1
26853,Rosehip Milk Tea,1
26853,Coconut Milk Tea,2
26854,Thai Milk Tea,1
26854,Almond Milk Tea,2
26855,Green Tea,2
26855,Honey Milk Tea,1
26855,Coconut Milk Tea,1
26856,Rosehip Milk Tea,1
26856,Honey Milk Tea,3
26856,Thai Milk Tea,2
26857,Coffee Milk Tea,2
26858,Green Tea,3
26858,Coffee Milk Tea,3
26858,Taro Milk Tea,2
